subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Predicted transcriptional regulator for fatty acid degradation FadP, TetR family	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	-1.17996475766751	-1.60098631074279	-0.829455192193937	1.44842991001698	3.00357101845222	-2.18694877717483	11.701273280199	0.325148519789299	11.2024017909579	0.444795715235389	-1.2498210001684	9.43662280227052	0.269890854842513	0.0667258145246301	0.767104831151359	0.115118301300093	0.875376483513991
FIG018329: 1-acyl-sn-glycerol-3-phosphate acyltransferase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	1.72139042738665	3.02125144427687	0.981415152122374	-1.23067425180874	3.07221413200608	-5.47651046119077	5.22470914728718	0.297700600407208	6.4780006401551	-0.426182282438069	-6.49021966817852	2.60899702806791	0.33385339201401	0.24367376067854	0.788394647140907	0.25349295151443	0.908602429075549
FIG027190: Putative transmembrane protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	1.86252848678845	2.55713458223325	0.800736612878456	-1.38015218197835	2.84239863347713	-5.24596342147432	6.55828006444893	0.347711799751775	8.02987841042586	-0.420934283178497	-5.33915227150002	3.99275487942219	0.315132648735494	0.35927303038358	0.803714161284707	0.178847540810583	0.891882324214254
L-carnitine/gamma-butyrobetaine antiporter	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-3.41462485547807	-4.21545714559273	-2.22162782137054	2.30797865908834	5.17197590947965	-7.75326022967145	13.2636498768192	0.875398716034504	13.7923325053185	0.405040929979398	-2.3897229643763	5.24018708795512	0.304212215386909	0.203842088117584	0.787892814180829	0.16949990798675	0.890493442058334
3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	4.52083377208489	4.73756199849377	3.40899433391105	-1.40402766536753	2.73054316972099	-11.0791212391898	1.83431359650921	0.293593628118719	11.4337795333798	-0.391624922010863	-14.9484180653944	1.53137952875153	0.266770731283925	0.0530126615243811	0.765412730876178	0.082649210309814	0.87305789756108
Carnitine racemase (EC 5.-.-.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-5.58139532327738	-6.31261567519687	-4.02063808193599	2.46124790378884	6.00297251564962	-9.07980744384214	14.3283004870228	0.996911945953965	15.343729902816	0.366237541071743	-2.63980901367849	5.21300033992145	0.338533577902395	0.25475285953715	0.792321100166754	0.270205365454979	0.897492556052712
3-oxoacyl-coenzyme A reductase of elongase (EC 1.1.1.62)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	0.504997695139235	1.29108899605395	-0.754360462152304	-2.27891657125378	5.7124570807843	-14.641611359575	10.5472844461867	0.553197363620442	17.8390239020604	-0.3643297066502	-9.43469615335641	3.21820287132069	0.279687555621576	0.208786646633288	0.785615647898624	0.112177598427115	0.878118937716958
FIG021862: membrane protein, exporter	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	1.42883962095804	2.27459069035968	0.3202510318509	-1.04157714760094	2.93359797937105	-5.1520778985703	4.98391825091157	0.475432094248613	5.90277382403462	-0.363385687364359	-4.50493448461487	2.74030899123096	0.339062536527118	0.281181987553665	0.793887864840825	0.254274810425643	0.907198025052619
Digeranylgeranylglycerophospholipid reductase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	1.48463451941422	1.58198490087248	0.96991754281582	-1.18956383872798	2.78869021941014	-6.55161284671331	3.27677108017791	0.33984224712342	6.24556305489189	-0.363044928657148	-7.1959946785189	2.28108485341268	0.357254321691785	0.138403964268695	0.778122656360599	0.261539882331291	0.910760020000349
FIG143263: Glycosyl transferase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-7.37327884371009	-6.55033536878249	-7.93818617951025	-1.84700673300248	4.81135936252718	-11.3562890514288	7.85276761931612	0.846939487050824	13.4056025371149	-0.360632915253001	-4.77048746834534	2.85500460925849	0.360374445689969	0.323429151175271	0.804480667152153	0.360982441030332	0.900937355856792
Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	1.0773218953434	0.800489844476738	1.4607950935115	0.661392751097845	1.9810071614271	-2.80572772364672	4.46188833659139	0.317122923604079	4.47549412968913	0.349292637901604	-2.35856432678068	5.27251720858734	0.32137289644298	0.234130785178068	0.786375382378826	0.212075571970599	0.900538384370416
Acyclic terpenes utilization regulator AtuR, TetR family	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic_terpenes_utilization	3.25720044929754	3.10861373056319	3.41972074693645	0.593162674248664	1.81876578083966	-2.16936523249488	4.09547437645857	0.277443606574761	3.82606889041799	0.347237074411224	-2.36320717182894	4.85841012041938	0.352574135711421	0.212922525289593	0.783872656900892	0.285464342159389	0.910404478896989
Polyhydroxyalkanoic acid synthase	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	-6.96349719367693	-7.42782692246721	-6.10258059492931	2.20676698577777	6.07662037725056	-9.96007788682361	13.5916150373365	1.14828975999788	17.0846952734613	0.340850008617993	-2.49228011000988	5.50529006052839	0.360937530664299	0.345909709704855	0.813810387466246	0.396364411034012	0.907418084168986
Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	5.97908444513528	6.12673577509346	5.79541858556312	-0.396227962798128	1.33145028313359	-3.4925855703554	1.25122833824125	0.153745611041794	3.6604361377574	-0.333068607211768	-8.25539861206521	2.37702213612473	0.315132648735494	0.106420980013547	0.775799412262061	0.185038983848968	0.89074073378429
Squalene--hopene cyclase (EC 5.4.99.17)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	3.80043022002512	3.84474521877478	3.60423348333055	-0.851234070159089	2.04594527640124	-5.01251131383498	2.28198657944377	0.202427149318175	4.49118924437535	-0.325601917289131	-9.44287708195096	2.38247760293759	0.36562502946693	0.143665319626577	0.77873962992442	0.335409100381043	0.91435563339687
Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	4.19598614259661	4.3858665608346	3.85062937528303	-0.607843412015993	1.94042111952364	-4.3107653417793	2.42651478944137	0.214410696482254	3.99178016423512	-0.325112642584691	-6.06251910011714	2.99350325610372	0.326053082258697	0.200055721438846	0.783872258715989	0.195887582811925	0.891804178657621
Long-chain fatty acid transport protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	2.1398230995715	2.55193143443945	1.95675219019618	-0.708553496949333	2.10116914702767	-4.61297484841862	2.74434690635482	0.286020666460695	4.24837561349571	-0.32075034679167	-4.47107920059083	2.4055393952201	0.357812531473309	0.259652303693864	0.791999075258061	0.340976747710494	0.916622196478325
Diacylglycerol kinase (EC 2.7.1.107)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	5.85300459120962	5.96292803424216	5.49011682663067	-0.438309110276359	1.12035434553635	-2.1170799187071	1.82703259996155	0.155865985580586	2.87285537967827	-0.316507882496593	-6.50102977316227	3.15868886382606	0.375975065804991	0.465223230434039	0.819227857358142	0.375447465170279	0.91902254121053
D-beta-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	3.32744639274739	3.22702961525991	4.0852468804596	0.733025419646287	2.37855121812937	-3.19793406819878	4.92217064691186	0.256458687657787	6.61074305755184	0.314737076221445	-3.215638054006	6.14657970016705	0.406250019768453	0.359076287617595	0.804066363824651	0.56101417207019	0.927591971908997
Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	-6.05291750528004	-6.51129918109754	-5.32551187959122	1.84973623959378	6.21600734512068	-7.39645393086103	14.9967502799901	0.871806483594351	15.9013545118465	0.306299036657457	-2.16634097479596	6.83281601701692	0.359375031067703	0.191683756861583	0.780031045066928	0.343215595839919	0.900712792954161
D-beta-hydroxybutyrate permease	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	3.06948009073779	2.93380375411056	3.59517031401935	0.694817038162719	1.93461489369255	-2.52461443783944	4.08285596258489	0.275273651774022	4.68956771610241	0.30423742620812	-2.35872840071214	5.55589104377985	0.399375996308603	0.302907128746011	0.794534781499517	0.470481252976899	0.924639001818443
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	2.55805238749197	3.05900519717949	1.59154171314083	-0.841925939374503	2.65734637547935	-4.86345332364528	4.76075078314372	0.228755546747591	5.73658872626657	-0.304226629235179	-7.71459943342063	3.46578615886142	0.371294879749891	0.345975135386492	0.803476457597511	0.331910820893503	0.915745136548918
(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	1.67756130815348	2.16116259531744	-0.0976767405869685	-1.84364299919785	5.4995564696687	-14.8239062406558	5.31407266128488	0.689567549996166	16.9313359189588	-0.301510653544738	-6.90035208969604	2.12396811236738	0.413416554764843	0.14676104415668	0.778892876001677	0.52916134996969	0.925307197820688
Transcriptional activatory protein CaiF	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-5.67659946243648	-6.27175633007748	-4.82930125380603	2.10871323495125	6.87363774003113	-9.74895686781604	14.7485379528689	1.08147623381474	15.9613089194128	0.29372080454306	-2.59121821062384	4.80217533580801	0.369734817735309	0.356889996049862	0.81188011797499	0.4176070398255	0.914505265945416
Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-5.99719051409819	-6.4197214731461	-5.34633505877231	1.96388308974058	5.84915643681383	-8.8193044830671	12.9543841940526	1.00863584836147	14.629229787547	0.292077660123887	-2.67079124317284	6.24666374417272	0.367187529071964	0.308000866050671	0.798981996441399	0.402693112808244	0.914739574404602
Zeaxanthin glucosyl transferase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-0.813286348573213	-0.884150915126471	-0.760797860893275	0.851473200518015	2.89136446834577	-3.49983040562492	6.40861378580639	0.429621083496068	5.61042028542361	0.282502487475566	-2.56931223668425	4.56275107549348	0.390625023370703	0.33230099223558	0.800431417012159	0.505368482620321	0.924687082547299
Electron transfer flavoprotein, alpha subunit FixB	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-5.58141255095143	-6.22682685811852	-4.79574873535849	1.78449994859396	6.06045764140205	-10.2024893725967	12.6409624957181	0.967957379159068	15.3449037067003	0.279216284941082	-2.79185820033721	5.49413508000937	0.387500024108662	0.44301061494746	0.82873370555255	0.449227037958172	0.913587158433823
Carnitine operon protein CaiE	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-4.7381345199215	-5.25090794026331	-4.27115836346872	1.94957840019109	5.89612273846498	-9.0582315158722	13.8700214296247	1.09903656147534	15.8377918281989	0.278756250725426	-2.34804944969097	4.7736505609459	0.371294879749891	0.360935404730585	0.812452939828136	0.429365791909329	0.917928280260798
Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	5.57802781831645	5.72802371881847	5.34611210256167	-0.343610414575386	1.10705234354359	-2.48274295147021	1.64144817424683	0.188585042875105	2.5380387086414	-0.274840779424248	-3.89341441671214	3.22503424475692	0.384375024852996	0.370210948082734	0.807072816399368	0.429702638209314	0.921132399634554
Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-0.728109663325274	-1.21744846474316	-0.126498158311697	1.19265133090237	3.9702570545295	-10.2137631190251	7.20951127565968	0.672062389214538	13.0211625977182	0.270483302393449	-3.50068885929735	4.26982254907309	0.358814383689775	0.630226577812772	0.880136081478579	0.359149449138323	0.91779718380444
Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	8.29315275214487	8.40686154507818	7.99610779640022	-0.340713910911498	1.17500684188075	-2.68262450305834	1.79680704301415	0.158708146580094	3.30384151922189	-0.267364840393169	-5.41750343788731	3.05366678299865	0.38065525187642	0.394773461231646	0.811707534148088	0.419178284467081	0.922317686934429
4'-phosphopantetheinyl transferase (EC 2.7.8.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	7.21431647199397	7.1273613174208	7.38332876791523	0.368338381876079	1.13138978454211	-2.60537732389606	2.09387926033236	0.207839686372937	3.73819637362818	0.255991789148394	-3.2349023602933	4.81999844556199	0.373437527511932	0.677633716205895	0.904086653021759	0.421345162674013	0.92234666280529
8-amino-7-oxononanoate synthase (EC 2.3.1.47)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Sphingolipid_biosynthesis	4.68699212637631	5.3773537969982	4.43080504191265	-0.508635801079443	2.09447543534914	-4.36389986594413	3.26319988147888	0.172743205377812	4.70720844640214	-0.240827726622742	-6.44084943372385	4.25130665302181	0.382812525227629	0.313327448864602	0.800335659819455	0.453373723316158	0.923185801019559
Electron transfer flavoprotein, beta subunit FixA	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-6.09426613504654	-6.37357635342503	-5.64344071587235	1.39303849024063	5.87228688039613	-9.10369792987681	12.5425085179798	0.947565305696809	15.0740831208451	0.235398894986162	-2.85932882113228	5.42398235454776	0.409375019063967	0.449956769834112	0.837927558902514	0.530090531565957	0.922173760984661
Mevalonate kinase (EC 2.7.1.36)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Isoprenoid_Biosynthesis	1.9147069757512	1.75427657567211	2.06934396374484	0.519640062222632	2.02300025821606	-2.36960813243139	4.31455940453599	0.327564388774495	4.24233888199567	0.234573744502759	-2.28184604718358	4.26388151194757	0.396875021912972	0.285066500736274	0.790850584694904	0.475957986479465	0.924126977311852
Phytoene synthase (EC 2.5.1.32)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-5.4283538236722	-5.79128978151602	-4.99157626776386	1.14765700405902	5.16578201866098	-9.36210847709028	11.7437447545822	0.784927359606894	14.3838818679445	0.229691966267465	-3.18176550325347	4.05616071176082	0.385937524480017	0.484522658553916	0.840633907388605	0.502679463048561	0.9198187314759
Phospholipase A1 precursor (EC 3.1.1.32, EC 3.1.1.4)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	0.0249506100268482	0.142479530250757	-0.0676492153846562	-0.6522179140458	2.77506575311772	-6.58372799179279	4.94543867097695	0.399592571102742	7.36130022347579	-0.222727460535099	-5.41328503977745	2.98898006206771	0.416536678879364	0.54371425264841	0.839555793312229	0.540099255910498	0.92448237585955
FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-6.79560246291223	-7.32755123619182	-6.0403990186169	1.3813788998666	5.70456918442532	-8.61086915068658	12.573564052176	0.966374612828966	14.4405272034081	0.218940783908966	-2.58350992590615	5.11172681472358	0.407176306549622	0.454254942881079	0.839140230724316	0.498992251943103	0.922991840535749
Carotenoid cis-trans isomerase (EC 5.2.-.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-6.6768435009239	-6.08789487530742	-7.16497008251778	-0.997365302187365	3.86761646915391	-9.19854177341917	8.16080187420383	0.610367659199127	12.8892320273999	-0.200850690429205	-4.56985191398752	3.67269940500482	0.385937524480017	0.475992923732435	0.845224826491179	0.425734566807032	0.907974254035373
(3R)-hydroxymyristoyl-[ACP] dehydratase (EC 4.2.1.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-7.88278152823791	-8.32875097332833	-7.39275153532213	1.22159767262871	5.26808642442699	-9.01410252089983	12.8581528726502	0.869699071304698	15.8052335598257	0.196907139330056	-3.01919478681234	4.54163997808708	0.396255872221582	0.410269395639581	0.815960795162229	0.469583785506289	0.903114755163449
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	8.14857441665815	8.1523426738314	8.14669411775604	-0.251933072882851	1.16610678944153	-2.4155506463769	1.88038996701375	0.162505245570468	3.11361626021415	-0.194945483379162	-4.65502596628189	2.91234263728607	0.416536678879364	0.54920077765431	0.830483252338505	0.621534703203144	0.927559917046476
Predicted transcriptional regulator for fatty acid degradation FadQ, TetR family	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	3.69528792066056	3.90363254801317	3.33868496743225	-0.624320444747455	3.08892097568149	-6.01326662294133	5.05214786624561	0.338722370481912	6.39076071740611	-0.191420623531966	-5.67523349651112	3.30074429904542	0.398437521552161	0.484513563078303	0.8233161311253	0.5166811226699	0.925066057201817
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	8.30790719314489	8.35529960763329	8.24772495576401	-0.246721374582235	1.09656111825157	-2.90546061946921	1.11574851276534	0.136638794235027	3.26197709425905	-0.189287615018777	-7.22311115030171	2.44266828943922	0.403125020477975	0.219065687741932	0.785361106202689	0.492660928467817	0.924382206404741
Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	-1.35826904099524	-1.82939226211432	-0.820824373516941	0.834792693501104	3.46154277364447	-9.42476877285513	6.9572981514015	0.639974047039903	12.7298134856085	0.18890318988665	-4.43984834641389	4.21796096677541	0.407812519415594	0.698808186411779	0.900192681615057	0.487128885530105	0.925066657534335
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	-7.98783304502068	-7.60781607612852	-8.39858530975774	-0.872180950821244	4.40986854849477	-11.1147856221076	8.1805782890486	0.785705686539079	13.1715079449905	-0.188194459244553	-5.08157063386081	3.16290068701946	0.407812519415594	0.46195228714088	0.836829473351311	0.475922720371734	0.900128659508889
Glycosyl-4,4'-diaponeurosporenoate acyltransferase precursor (EC 2.3.1.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	2.86971582427278	2.6382283887139	4.09346852789301	0.917334682762353	3.06714084479495	-8.39885639685341	3.49506691747252	0.255118858313368	9.86184576715274	0.178124235415928	-8.66631471515812	6.70692278296482	0.4492979823089	0.730569916763183	0.907704301731295	0.738320406373812	0.9402532008101
3-oxoacyl-[ACP] synthase (EC 2.3.1.41) FabV like	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-5.37021249081968	-4.61521819628904	-5.99523792540142	-0.955759208019608	5.10618416805299	-10.8023640035277	9.93730049978928	1.09905465135151	14.3703139720398	-0.177420254047881	-4.17587844871271	3.37791532706367	0.411856492709273	0.614110481657544	0.873097728259311	0.579187803779038	0.924642446418237
3-oxoacyl-[ACP] synthase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-7.68823351223758	-8.02187406658781	-7.28953553939681	1.00774542900113	5.44380880227704	-9.49808116885369	12.6414001062458	0.856786000420212	15.4769002500346	0.169639340667806	-2.96102537143659	5.99286059702302	0.415625017669282	0.449121676291484	0.834261945859059	0.501706135389378	0.919885923403825
Short chain fatty acids transporter	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	1.23015236795006	1.06454311541859	1.5719258691259	0.435037963805411	2.57239988080709	-4.82297506329856	3.79070269395878	0.303971745844355	5.79010841594877	0.16080028675628	-3.83816209171035	4.27076538662842	0.433697361581848	0.873309324486419	0.952948742876239	0.580629147361926	0.929137419847558
2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	1.44308254535699	0.837136355714782	2.10054374186025	0.55568007962609	3.26470145825862	-6.12998379498732	5.35115614790553	0.533224475398471	7.03049003758755	0.159968160377168	-3.75493200930732	3.75913559902472	0.42500001561	0.725452218557104	0.912137922782705	0.629987236544415	0.931717710616547
Phosphate:acyl-ACP acyltransferase PlsX	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	7.41906546664488	7.48608308077631	7.34468398854463	-0.210513919639389	1.12237327592795	-2.77862121002093	1.73668903398243	0.170135205143551	3.51731821405585	-0.15756916571534	-5.67423944768428	3.68869959067381	0.439937609863873	0.512160657015882	0.825968248268081	0.665631122940527	0.929358050879625
Acyl carrier protein (ACP2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-5.61284643042531	-5.61223690121392	-5.61396300741774	0.71086233595735	4.36003763953466	-6.04715565987595	9.02753110294857	0.611260583622739	10.0200338973103	0.1569184083175	-3.06613283005168	4.88681797093349	0.437500012917482	0.478558058502553	0.837787828335887	0.634079119893265	0.932665105117126
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	7.55259269595864	7.6297531617695	7.4146224593571	-0.177552702217681	0.907692707566571	-2.94057608617978	1.07429731280409	0.13635476798483	3.25887591109793	-0.153933046579127	-8.7887459527884	2.43113069243689	0.42433698918426	0.217348210708285	0.785112581431763	0.594066210975557	0.928360188107945
